"id","lon","lat"
"89a8a02abdbffff",-43.6600446288914,-22.9086437687226
"89a8a02ac07ffff",-43.6731664963359,-22.9424050609275
"89a8a02ac0bffff",-43.667024896151,-22.942571782583
"89a8a02ac0fffff",-43.6700575576872,-22.9409389993598
"89a8a02ac23ffff",-43.6761228070876,-22.9376731816348
"89a8a02ac27ffff",-43.679155395007,-22.9360401472889
"89a8a02ac2bffff",-43.6730138937267,-22.9362070918077
"89a8a02ac2fffff",-43.6760464916432,-22.9345740883298
"89a8a02ac37ffff",-43.679231725332,-22.9391391813386
"89a8a02ac3bffff",-43.673090194598,-22.9393061324129
"89a8a02ac47ffff",-43.6639159522106,-22.9411055998823
"89a8a02ac4fffff",-43.6608070134701,-22.9396393274039
"89a8a02ac63ffff",-43.6668723525833,-22.9363738010305
"89a8a02ac67ffff",-43.6699049853807,-22.934740912079
"89a8a02ac6bffff",-43.6637634391291,-22.9349075004359
"89a8a02ac6fffff",-43.6667960818692,-22.9332746424653
"89a8a02ac73ffff",-43.6669486238981,-22.9394728476463
"89a8a02ac77ffff",-43.6699812711292,-22.9378400117291
"89a8a02ac7bffff",-43.6638396953886,-22.9380066060886
"89a8a02aca3ffff",-43.6793843885861,-22.9453369144331
"89a8a02aca7ffff",-43.6824169949991,-22.9437039548752
"89a8a02acabffff",-43.6762754399996,-22.9438710326496
"89a8a02acb3ffff",-43.6794607212771,-22.9484356133437
"89a8a02acb7ffff",-43.6824933421916,-22.9468027062605
"89a8a02acbbffff",-43.6763517575452,-22.9469697905686
"89a8a02acc7ffff",-43.6671774425229,-22.9487693166758
"89a8a02ad03ffff",-43.6913618879376,-22.9326064173445
"89a8a02ad07ffff",-43.6943943670088,-22.9309730170427
"89a8a02ad0bffff",-43.6882530106031,-22.9311405414015
"89a8a02ad0fffff",-43.6912854998521,-22.9295071719312
"89a8a02ad13ffff",-43.6914382769187,-22.9357055509322
"89a8a02ad17ffff",-43.694470770227,-22.9340722033876
"89a8a02ad1bffff",-43.6883293842701,-22.9342397337943
"89a8a02ad23ffff",-43.6973504044418,-22.9262401820942
"89a8a02ad27ffff",-43.7003828194546,-22.9246065617253
"89a8a02ad2bffff",-43.6942415627322,-22.9247743088586
"89a8a02ad2fffff",-43.6972739881307,-22.9231407192987
"89a8a02ad33ffff",-43.6974268212263,-22.9293395328796
"89a8a02ad37ffff",-43.7004592507107,-22.9277059652372
"89a8a02ad3bffff",-43.6943179644882,-22.927873718739
"89a8a02ad43ffff",-43.6821116139614,-22.9313078298866
"89a8a02ad47ffff",-43.6851441380032,-22.9296745752458
"89a8a02ad4bffff",-43.6790027362849,-22.9298417429837
"89a8a02ad4fffff",-43.6820352705607,-22.9282085194263
"89a8a02ad53ffff",-43.682187958141,-22.9344070290074
"89a8a02ad57ffff",-43.6852204966933,-22.9327738269271
"89a8a02ad5bffff",-43.6790790652111,-22.9329410009116
"89a8a02ad63ffff",-43.6881002654726,-22.9249418206286
"89a8a02ad67ffff",-43.6911327257699,-22.9233083456534
"89a8a02ad6bffff",-43.6849914232521,-22.9234757364202
"89a8a02ad6fffff",-43.6880238938942,-22.9218422923688
"89a8a02ad73ffff",-43.6881766376077,-22.9280412366489
"89a8a02ad77ffff",-43.6912091123879,-22.9264078144833
"89a8a02ad7bffff",-43.6850677802788,-22.9265752117435
"89a8a02ad83ffff",-43.6946235789787,-22.9402702407035
"89a8a02ad87ffff",-43.697656076511,-22.9386369150612
"89a8a02ad8fffff",-43.6945471742382,-22.9371712778915
"89a8a02ada3ffff",-43.7006121156158,-22.9339044373479
"89a8a02adabffff",-43.6975032389971,-22.9324387722425
"89a8a02adb3ffff",-43.7006885492018,-22.9370035055214
"89a8a02adbbffff",-43.6975796574139,-22.9355378994192
"89a8a02adc3ffff",-43.6853732160184,-22.9389719948597
"89a8a02adc7ffff",-43.6884057587833,-22.9373388148181
"89a8a02adcbffff",-43.6822643030493,-22.9375061159047
"89a8a02adcfffff",-43.6852968559494,-22.9358729668453
"89a8a02add3ffff",-43.6854495767396,-22.9420709111516
"89a8a02add7ffff",-43.6884821339162,-22.9404377837957
"89a8a02addbffff",-43.6823406486484,-22.9406050912027
"89a8a02ae03ffff",-43.6483713090089,-22.9337733379296
"89a8a02ae07ffff",-43.6514040313461,-22.9321407403345
"89a8a02ae2bffff",-43.6512516407984,-22.9259419455363
"89a8a02ae33ffff",-43.654436728768,-22.93050805914
"89a8a02ae37ffff",-43.657469402103,-22.9288752939898
"89a8a02ae43ffff",-43.6391207209356,-22.9324722556034
"89a8a02ae4bffff",-43.6360118080077,-22.9310053227576
"89a8a02ae4fffff",-43.6390445845325,-22.9293729019346
"89a8a02ae5bffff",-43.6360879300205,-22.934104623661
"89a8a02ae67ffff",-43.6481427677223,-22.9244751365736
"89a8a02ae6bffff",-43.642001186623,-22.9246408789954
"89a8a02ae6fffff",-43.6450338997974,-22.9230082376743
"89a8a02ae7bffff",-43.6420773367294,-22.927740397364
"89a8a02ae93ffff",-43.6517088209035,-22.9445369882608
"89a8a02aea3ffff",-43.6576218530914,-22.9350738530635
"89a8a02aea7ffff",-43.6606545306069,-22.9334411098649
"89a8a02aeafffff",-43.6575456272874,-22.9319746295122
"89a8a02aeb3ffff",-43.6576980797939,-22.9381729648767
"89a8a02aebbffff",-43.6545891511095,-22.9367065124971
"89a8a02aec7ffff",-43.6454147301203,-22.9385049756332
"89a8a02aedbffff",-43.6393491347676,-22.9417696456518
"89a8a02b00fffff",-43.5628390284847,-22.9546664216273
"89a8a02b023ffff",-43.5689055740113,-22.9514049959153
"89a8a02b02bffff",-43.5657965272735,-22.9499369976041
"89a8a02b037ffff",-43.5720146262197,-22.9528729042505
"89a8a02b067ffff",-43.5626874864806,-22.9484689097587
"89a8a02b077ffff",-43.5627632571755,-22.9515677213348
"89a8a02b093ffff",-43.566251253436,-22.9685278376353
"89a8a02b0a3ffff",-43.5721662593424,-22.9590700633856
"89a8a02b0a7ffff",-43.5751995153525,-22.9574392997561
"89a8a02b0b7ffff",-43.5752753475257,-22.9605377643578
"89a8a02b10fffff",-43.5840715177424,-22.9432499608709
"89a8a02b11bffff",-43.581114235698,-22.9479800422603
"89a8a02b123ffff",-43.5901377265056,-22.9399873584819
"89a8a02b12bffff",-43.5870287473347,-22.9385195772909
"89a8a02b147ffff",-43.5779293688623,-22.9434132615257
"89a8a02b14bffff",-43.5717871821962,-22.9435763266096
"89a8a02b14fffff",-43.5748203659183,-22.9419452973992
"89a8a02b153ffff",-43.5749720236082,-22.9481432337581
"89a8a02b163ffff",-43.5808866618791,-22.9386829872807
"89a8a02b167ffff",-43.5839197736418,-22.9370517060023
"89a8a02b16bffff",-43.5777776838422,-22.9372149953097
"89a8a02b16fffff",-43.5808108054217,-22.935583744992
"89a8a02b173ffff",-43.5809625190229,-22.9417821173496
"89a8a02b17bffff",-43.5778535260775,-22.9403141843048
"89a8a02b19bffff",-43.5843750146511,-22.9556451278732
"89a8a02b1a7ffff",-43.5964316339356,-22.9460215997617
"89a8a02b1afffff",-43.5933226286368,-22.9445540568185
"89a8a02b1b7ffff",-43.5965075669745,-22.9491204358403
"89a8a02b1d3ffff",-43.5782327475362,-22.9558084517612
"89a8a02b1dbffff",-43.5751236842677,-22.9543407228817
"89a8a02b307ffff",-43.5654176093,-22.9344415542258
"89a8a02b30bffff",-43.559275436372,-22.9346041306776
"89a8a02b30fffff",-43.5623086440376,-22.9329731723228
"89a8a02b317ffff",-43.5654933913138,-22.9375408666521
"89a8a02b31bffff",-43.5593511888169,-22.9377034486329
"89a8a02b323ffff",-43.5683749876427,-22.9297110037866
"89a8a02b327ffff",-43.5714081233735,-22.9280797934516
"89a8a02b32bffff",-43.5652660471935,-22.9282425941852
"89a8a02b32fffff",-43.568299192504,-22.9266114147749
"89a8a02b333ffff",-43.5684507835216,-22.9328104812127
"89a8a02b33bffff",-43.5653418278208,-22.9313421300874
"89a8a02b343ffff",-43.5531332261464,-22.9347664713365
"89a8a02b347ffff",-43.5561664672389,-22.9331356282662
"89a8a02b357ffff",-43.5562422046864,-22.936235004854
"89a8a02b363ffff",-43.5591239334594,-22.9284051590737
"89a8a02b36bffff",-43.5560149947134,-22.9269365391285
"89a8a02b36fffff",-43.5590481829673,-22.9253055056947
"89a8a02b373ffff",-43.5591996846314,-22.9315047008708
"89a8a02b377ffff",-43.5622328776977,-22.9298736895539
"89a8a02b37bffff",-43.556090730528,-22.9300361393722
"89a8a02b39bffff",-43.5626117163349,-22.9453699858683
"89a8a02b3a3ffff",-43.5716355563347,-22.9373780487799
"89a8a02b3a7ffff",-43.574668711556,-22.9357469135352
"89a8a02b3abffff",-43.5685265801764,-22.9359098463249
"89a8a02b3afffff",-43.5715597446358,-22.9342787421946
"89a8a02b3b3ffff",-43.5717113689101,-22.9404772435731
"89a8a02b3b7ffff",-43.5747445385056,-22.9388461614448
"89a8a02b3c7ffff",-43.5594269422808,-22.9408026549504
"89a8a02b3cbffff",-43.5532846727828,-22.940965006847
"89a8a02b423ffff",-43.5694361965135,-22.9730935058228
"89a8a02b44bffff",-43.5510842290707,-22.9766790224796
"89a8a02b49bffff",-43.5636725624864,-22.9887447343094
"89a8a02b4b3ffff",-43.5727728211485,-22.9838542224974
"89a8a02b4c3ffff",-43.5574541029605,-22.9858098181769
"89a8a02b4dbffff",-43.554420616362,-22.9874397581267
"89a8a02b513ffff",-43.5847544025684,-22.9711365689077
"89a8a02b517ffff",-43.5877876489457,-22.9695057873581
"89a8a02b51bffff",-43.5816452675673,-22.9696692553227
"89a8a02b533ffff",-43.5907449633538,-22.9647767512488
"89a8a02b53bffff",-43.5876358625937,-22.9633094405412
"89a8a02b543ffff",-43.5754270138907,-22.9667343580323
"89a8a02b557ffff",-43.5785361379412,-22.9682018516164
"89a8a02b56fffff",-43.581341816357,-22.9572760906136
"89a8a02b577ffff",-43.5845267676277,-22.9618420402107
"89a8a02b587ffff",-43.5909726892638,-22.9740709269561
"89a8a02b58bffff",-43.5848302822163,-22.9742345216556
"89a8a02b58fffff",-43.5878635431476,-22.972603792857
"89a8a02b593ffff",-43.5880153337982,-22.9787994681003
"89a8a02b5abffff",-43.5908208712093,-22.9678749217128
"89a8a02b5b3ffff",-43.594005916235,-22.972440083271
"89a8a02b5cbffff",-43.5755786831577,-22.9729305042277
"89a8a02b5cfffff",-43.5786119873464,-22.9712999219107
"89a8a02b5d3ffff",-43.5787636884818,-22.977495726307
"89a8a02b5dbffff",-43.5756545190574,-22.976028409366
"89a8a02b683ffff",-43.5449415633119,-22.9768410854967
"89a8a02b68fffff",-43.5448658758382,-22.9737431520987
"89a8a02b697ffff",-43.5480507523065,-22.9783090069407
"89a8a02e2cbffff",-43.7454062013624,-22.8814887180475
"89a8a02e64fffff",-43.7457127772872,-22.8938915019505
"89a8a02f077ffff",-43.7113649874963,-22.8715636223132
"89a8a02f093ffff",-43.7148560273342,-22.8885351730067
"89a8a02f0d3ffff",-43.7056065630204,-22.8872370957959
"89a8a02f203ffff",-43.6897578931577,-22.8674988027131
"89a8a02f297ffff",-43.6961278342398,-22.8766353729061
"89a8a02f2dbffff",-43.680737545801,-22.8755031435952
"89a8a02f413ffff",-43.7121297989995,-22.9025714947849
"89a8a02f41bffff",-43.709021084728,-22.9011054809027
"89a8a02f423ffff",-43.7180411870031,-22.8931019155136
"89a8a02f42fffff",-43.7179646751626,-22.8900013020027
"89a8a02f43bffff",-43.7150090213767,-22.8947364061039
"89a8a02f453ffff",-43.7028801105212,-22.9012735337033
"89a8a02f457ffff",-43.7059123753373,-22.8996393772157
"89a8a02f48bffff",-43.712206284189,-22.9056716679743
"89a8a02f48fffff",-43.7152385181818,-22.9040374187597
"89a8a02f4afffff",-43.7212263824943,-22.8976683385277
"89a8a02f4bbffff",-43.718270726955,-22.9024030857904
"89a8a02f4cbffff",-43.7029565511615,-22.9043737724381
"89a8a02f4cfffff",-43.7059888303301,-22.9027396683604
"89a8a02f4dbffff",-43.7030329924312,-22.9074738990334
"89a8a02f503ffff",-43.7332782274952,-22.8880289743848
"89a8a02f507ffff",-43.7363102581625,-22.8863940355527
"89a8a02f523ffff",-43.739265650874,-22.8816581430488
"89a8a02f533ffff",-43.7393422643533,-22.8847590130941
"89a8a02f537ffff",-43.7423742452621,-22.88312390732
"89a8a02f563ffff",-43.730016463384,-22.8803613582934
"89a8a02f56fffff",-43.7299398954283,-22.8772603113614
"89a8a02f573ffff",-43.7300930321103,-22.8834622938738
"89a8a02f58fffff",-43.7364634585143,-22.8925953354286
"89a8a02f5a3ffff",-43.7425275029372,-22.8893254174338
"89a8a02f5abffff",-43.7394188783543,-22.8878597713654
"89a8a02f5bbffff",-43.7394954932147,-22.8909604181685
"89a8a02f607ffff",-43.693324799122,-22.8875726740226
"89a8a02f64bffff",-43.6779342079151,-22.8864403992508
"89a8a02f663ffff",-43.6870311319717,-22.8815382620264
"89a8a038a23ffff",-43.6347296692569,-23.0038920497122
"89a8a038a27ffff",-43.6377628018386,-23.0022609309043
"89a8a038a2bffff",-43.6316204027123,-23.0024263524188
"89a8a038a2fffff",-43.6346535453868,-23.0007952644094
"89a8a038a37ffff",-43.6378389407985,-23.0053576568615
"89a8a038a63ffff",-43.6254779647884,-23.0025915375586
"89a8a038a67ffff",-43.6285111416615,-23.0009605649956
"89a8a038a6fffff",-43.6254018857096,-22.9994946875231
"89a8a038a77ffff",-43.6285872360087,-23.0040573560515
"89a8a038b03ffff",-43.6499712847061,-22.9988325530313
"89a8a038b0fffff",-43.6498950879226,-22.9957356150301
"89a8a038b13ffff",-43.6500474822279,-23.0019293792935
"89a8a038b17ffff",-43.6530805214387,-23.0002979461606
"89a8a038b1bffff",-43.6469382353185,-23.0004639552222
"89a8a038b43ffff",-43.640719757242,-22.9975328367267
"89a8a038b47ffff",-43.6437528265228,-22.9959014966578
"89a8a038b53ffff",-43.6407959099486,-23.0006297278469
"89a8a038b5bffff",-43.6376866635229,-22.99916409271
"89a8a038b67ffff",-43.6497426968405,-22.9895414026962
"89a8a038b6fffff",-43.6466335106041,-22.9880757422943
"89a8a038b7bffff",-43.6436766601065,-22.992804440674
"89a8a038bcbffff",-43.6408720635162,-23.0037265072134
"89a8a038bcfffff",-43.6439051617156,-23.0020952731733
"89a8a039023ffff",-43.5497921222687,-23.0495291932348
"89a8a039147ffff",-43.5588177136061,-23.0415472047301
"89a8a03917bffff",-43.5587419510725,-23.038451636648
"89a8a0391dbffff",-43.5560112154477,-23.0524620578742
"89a8a03924bffff",-43.5096706771998,-23.0428399197631
"89a8a039253ffff",-43.5128557475155,-23.0474027732688
"89a8a039327ffff",-43.55229580662,-23.0262306313865
"89a8a03932fffff",-43.5491863842774,-23.0247636824997
"89a8a039507ffff",-43.5686010937218,-23.0645162542181
"89a8a03950fffff",-43.5654914913926,-23.0630503450001
"89a8a039513ffff",-43.5656430878705,-23.0692395614659
"89a8a039517ffff",-43.5686769067553,-23.0676108594428
"89a8a03956bffff",-43.5591965366622,-23.0570233619705
"89a8a039577ffff",-43.5654156941544,-23.0599555684542
"89a8a03986fffff",-43.5824039468604,-23.0006443285947
"89a8a039923ffff",-43.612964914722,-22.9936302773954
"89a8a03992bffff",-43.6098556854446,-22.9921639498795
"89a8a039937ffff",-43.616074149489,-22.9950965148603
"89a8a03993bffff",-43.6099316886012,-22.9952610947294
"89a8a039973ffff",-43.6037891891647,-22.99542543849
"89a8a039977ffff",-43.6068224496146,-22.993794736173
"89a8a03997bffff",-43.6006799457672,-22.993958958885
"89a8a0399a3ffff",-43.6162262176414,-23.001290457035
"89a8a0399abffff",-43.6131169524972,-22.9998243374807
"89a8a0399afffff",-43.6161501832273,-22.9981935420653
"89a8a0399bbffff",-43.6131929724025,-23.0029211994455
"89a8a039a6bffff",-43.557605603545,-22.992004654415
"89a8a039a7bffff",-43.5576813547616,-22.9951019045941
"89a8a039b33ffff",-43.591276334081,-22.9864615936774
"89a8a039b3bffff",-43.5881671274758,-22.9849946952706
"89a8a039b43ffff",-43.5759578694128,-22.9884189099462
"89a8a039b4bffff",-43.5728486446047,-22.9869517385388
"89a8a039b57ffff",-43.5790670994256,-22.9898859912697
"89a8a039b67ffff",-43.5849820441231,-22.9804300904226
"89a8a039b8bffff",-43.5853614614004,-22.9959170526765
"89a8a039ba3ffff",-43.5944614746999,-22.9910257298777
"89a8a039babffff",-43.5913522472185,-22.9895589802059
"89a8a039bafffff",-43.5943855462704,-22.9879284020671
"89a8a039bb3ffff",-43.594537403468,-22.9941229454545
"89a8a039bbbffff",-43.5914281611201,-22.9926562551451
"89a8a039bc7ffff",-43.5822522050325,-22.9944502101656
"89a8a039bcfffff",-43.5791429542414,-22.9929832774966
"89a8a039ed3ffff",-43.5585904284589,-23.0322601635213
"89a8a060047ffff",-43.2976417053626,-22.9180455673926
"89a8a06006bffff",-43.2974927329815,-22.9118444847972
"89a8a06006fffff",-43.3005271635288,-22.9102179204309
"89a8a06007bffff",-43.2975672187814,-22.9149450819145
"89a8a0600b3ffff",-43.3131865829511,-22.9254145267395
"89a8a06014bffff",-43.3127392189898,-22.9068116827086
"89a8a06014fffff",-43.3157735512754,-22.9051847494025
"89a8a0601c3ffff",-43.3191062167073,-22.9159605025119
"89a8a060203ffff",-43.282097007375,-22.9106743788035
"89a8a060207ffff",-43.2851315067899,-22.9090480768737
"89a8a06020bffff",-43.2789880895018,-22.9091998738804
"89a8a06020fffff",-43.2820225968354,-22.9075736029389
"89a8a060213ffff",-43.2821714186152,-22.9137750434506
"89a8a060217ffff",-43.2852059323937,-22.9121487948864
"89a8a06021bffff",-43.2790624853524,-22.9123005961472
"89a8a060223ffff",-43.2880915444423,-22.9043208071576
"89a8a060227ffff",-43.2911259844867,-22.9026942823674
"89a8a06022bffff",-43.2849826576199,-22.9028463059817
"89a8a06022fffff",-43.2880171056058,-22.9012198122613
"89a8a060233ffff",-43.2881659837626,-22.9074216903864
"89a8a060237ffff",-43.2912004383814,-22.9057952190612
"89a8a06023bffff",-43.2850570819272,-22.9059472473874
"89a8a060243ffff",-43.2728446413333,-22.9093514348284
"89a8a060247ffff",-43.2758791790294,-22.9077252797676
"89a8a06024bffff",-43.269735730326,-22.9078767207841
"89a8a06024fffff",-43.2727702757963,-22.9062505965088
"89a8a060253ffff",-43.2729190075457,-22.9124521617887
"89a8a060257ffff",-43.275953559994,-22.9108260600765
"89a8a06025bffff",-43.2698100815008,-22.9109775055972
"89a8a060263ffff",-43.2788392997924,-22.9029980939261
"89a8a060267ffff",-43.2818737781638,-22.9013717156569
"89a8a06026bffff",-43.2757304195423,-22.9015233836226
"89a8a06026fffff",-43.2787649061704,-22.899897036636
"89a8a060273ffff",-43.278913694161,-22.9060990398255
"89a8a060277ffff",-43.2819481873308,-22.9044727151336
"89a8a06027bffff",-43.2758047989783,-22.9046243875337
"89a8a060283ffff",-43.2853547858899,-22.9183498954596
"89a8a06028fffff",-43.2852803586592,-22.9152494010566
"89a8a0602a7ffff",-43.294383809373,-22.9103703090928
"89a8a0602abffff",-43.2882404240736,-22.9105224617515
"89a8a0602afffff",-43.2912748928926,-22.9088960444004
"89a8a0602c7ffff",-43.2791368821579,-22.9154012068312
"89a8a0602cbffff",-43.2729933745823,-22.9155527768463
"89a8a0602cfffff",-43.2760279413312,-22.9139267289317
"89a8a060303ffff",-43.3033380318119,-22.899288488437
"89a8a060307ffff",-43.3063723741687,-22.8976615943503
"89a8a06030bffff",-43.3002291699144,-22.8978142006328
"89a8a06030fffff",-43.3032635202416,-22.8961873373027
"89a8a060313ffff",-43.3034125443038,-22.9023895280107
"89a8a060317ffff",-43.3064469012234,-22.9007626873824
"89a8a06031bffff",-43.3003036673109,-22.9009152979231
"89a8a060323ffff",-43.3093321527841,-22.8929333576892
"89a8a060327ffff",-43.3123664353614,-22.8913062409985
"89a8a06032bffff",-43.3062233221305,-22.8914590735469
"89a8a06032fffff",-43.3092576127542,-22.8898319878518
"89a8a060333ffff",-43.3094066936263,-22.8960346157846
"89a8a060337ffff",-43.3124409906025,-22.8944075528674
"89a8a06033bffff",-43.3062978478622,-22.8945603897281
"89a8a060343ffff",-43.2940859345025,-22.8979665707813
"89a8a060347ffff",-43.2971203151035,-22.8963398233152
"89a8a06034bffff",-43.2909770789092,-22.8964920736627
"89a8a06034fffff",-43.2940114674847,-22.8948653571115
"89a8a060353ffff",-43.2941604022029,-22.9010676730941
"89a8a060357ffff",-43.2971947974342,-22.8994409790456
"89a8a06035bffff",-43.2910515312551,-22.8995932337402
"89a8a060363ffff",-43.3000801774787,-22.8916116703603
"89a8a060367ffff",-43.3031144987289,-22.8899847003652
"89a8a06036bffff",-43.2969713532696,-22.8901371772271
"89a8a06036fffff",-43.3000056822422,-22.8885102378859
"89a8a060373ffff",-43.3001546733825,-22.8947129911343
"89a8a060377ffff",-43.3031890089499,-22.8930860746781
"89a8a06037bffff",-43.2970458337903,-22.8932385560674
"89a8a060383ffff",-43.3065959572278,-22.9069645383114
"89a8a060387ffff",-43.3096303203156,-22.9053377204249
"89a8a06038bffff",-43.303487057726,-22.9054904555353
"89a8a06038fffff",-43.3065214287278,-22.9038636686384
"89a8a060397ffff",-43.3097048639425,-22.9084385316551
"89a8a06039bffff",-43.303561571838,-22.9085912716992
"89a8a0603a3ffff",-43.3125901032893,-22.9006098410619
"89a8a0603abffff",-43.309481235063,-22.8991357622751
"89a8a0603afffff",-43.3125155466842,-22.8975087526289
"89a8a0603b3ffff",-43.3126646606729,-22.9037108177133
"89a8a0603b7ffff",-43.3156989787143,-22.9020838306361
"89a8a0603bbffff",-43.3095557774202,-22.9022367970449
"89a8a0603c3ffff",-43.2973437638164,-22.9056429552934
"89a8a0603c7ffff",-43.3003781654251,-22.9040162839457
"89a8a0603cbffff",-43.2942348704366,-22.9041686633194
"89a8a0603cfffff",-43.2972692801513,-22.9025420227679
"89a8a0603d3ffff",-43.2974182481422,-22.9087437758507
"89a8a0603d7ffff",-43.3004526641078,-22.9071171580315
"89a8a0603dbffff",-43.2943093395365,-22.9072695421417
"89a8a060503ffff",-43.325622612996,-22.9313080883994
"89a8a06050bffff",-43.3225135950915,-22.9298348318836
"89a8a060513ffff",-43.3256972371533,-22.9344079382655
"89a8a060517ffff",-43.3287316382154,-22.9327812555827
"89a8a06052fffff",-43.3315420597776,-22.9218542815596
"89a8a060533ffff",-43.3316913635448,-22.9280545312622
"89a8a060537ffff",-43.3347257049828,-22.9264276256886
"89a8a06053bffff",-43.328582362087,-22.926581336683
"89a8a060547ffff",-43.319404583945,-22.9283614859421
"89a8a06054fffff",-43.3162955799466,-22.9268880509655
"89a8a060583ffff",-43.3288809173727,-22.9389807273055
"89a8a060587ffff",-43.3319153249156,-22.9373540672256
"89a8a06058bffff",-43.3257718618583,-22.9375076767704
"89a8a06058fffff",-43.3288062776771,-22.9358810475142
"89a8a060593ffff",-43.3289555580821,-22.9420802956836
"89a8a060597ffff",-43.331989980162,-22.9404536890222
"89a8a06059bffff",-43.3258464874246,-22.9406073028882
"89a8a0605a3ffff",-43.3348750404825,-22.9326275353164
"89a8a0605a7ffff",-43.3379093881374,-22.9310006523517
"89a8a0605abffff",-43.331766016703,-22.9311544884479
"89a8a0605afffff",-43.3348003724553,-22.92952763649
"89a8a0605b3ffff",-43.3349497095518,-22.93572732248
"89a8a0605b7ffff",-43.3379840715521,-22.9341004933207
"89a8a0605bbffff",-43.331840670429,-22.934254333837
"89a8a0605c7ffff",-43.3226628132374,-22.9360345364779
"89a8a0605d7ffff",-43.3227374238251,-22.9391342211389
"89a8a060803ffff",-43.3458167642584,-22.8765042835263
"89a8a060807ffff",-43.3488507893008,-22.8748762067843
"89a8a06080bffff",-43.3427080164274,-22.8750304289304
"89a8a06080fffff",-43.3457420497125,-22.8734023834916
"89a8a060813ffff",-43.3458914794452,-22.8796060715369
"89a8a060817ffff",-43.3489255188476,-22.8779780485471
"89a8a06081bffff",-43.3427827165349,-22.8781322753587
"89a8a060823ffff",-43.3518100480111,-22.8701460397262
"89a8a060827ffff",-43.3548440129225,-22.8685177410824
"89a8a06082bffff",-43.3487013320194,-22.8686721890517
"89a8a06082fffff",-43.3517353053115,-22.8670439214256
"89a8a060833ffff",-43.3518847913786,-22.873248046312
"89a8a060837ffff",-43.3549187710184,-22.8716198010821
"89a8a06083bffff",-43.348776060304,-22.8717742537346
"89a8a060843ffff",-43.3365652112648,-22.8751844156763
"89a8a060847ffff",-43.3395992755582,-22.8735564855689
"89a8a06084bffff",-43.3334564692622,-22.8737103522289
"89a8a06084fffff",-43.336490541797,-22.8720824532281
"89a8a060853ffff",-43.3366398816819,-22.8782862668299
"89a8a060857ffff",-43.3396739603585,-22.8766583901889
"89a8a06085bffff",-43.333531124432,-22.8768122614544
"89a8a060863ffff",-43.3425586186543,-22.8688264015997
"89a8a060867ffff",-43.345592623097,-22.8671982494246
"89a8a06086bffff",-43.3394499082026,-22.8673523419341
"89a8a06086fffff",-43.3424839209372,-22.8657242205972
"89a8a060873ffff",-43.3426333173139,-22.871928471242
"89a8a060877ffff",-43.3456673361247,-22.8703003722732
"89a8a06087bffff",-43.3395245915013,-22.8704544694659
"89a8a060883ffff",-43.3490749803024,-22.8841813969176
"89a8a060887ffff",-43.3521090258809,-22.8825533962889
"89a8a06088bffff",-43.3459661953221,-22.8827077481519
"89a8a06088fffff",-43.3490002493091,-22.8810797786091
"89a8a060893ffff",-43.3491497123276,-22.8872829038458
"89a8a060897ffff",-43.3521837722592,-22.8856549566872
"89a8a06089bffff",-43.3460409120469,-22.8858093130945
"89a8a0608a3ffff",-43.3550682886855,-22.8778235862375
"89a8a0608a7ffff",-43.3581022744834,-22.876195363669
"89a8a0608abffff",-43.3519595357671,-22.8763499412817
"89a8a0608afffff",-43.3549935293783,-22.8747217494394
"89a8a0608b3ffff",-43.3551430488342,-22.8809253114788
"89a8a0608b7ffff",-43.3581770488117,-22.8792971421608
"89a8a0608bbffff",-43.3520342803211,-22.8794517245646
"89a8a0608c3ffff",-43.3398233323797,-22.8828618644471
"89a8a0608c7ffff",-43.3428574170976,-22.8812340102997
"89a8a0608cbffff",-43.3367145526005,-22.8813880063671
"89a8a0608cfffff",-43.3397486458899,-22.8797601830217
"89a8a0608d3ffff",-43.3398980190748,-22.88596343417
"89a8a0608d7ffff",-43.3429321185542,-22.8843356332036
"89a8a060903ffff",-43.367054460203,-22.8651059773927
"89a8a060907ffff",-43.3700883255624,-22.8634773108647
"89a8a06090bffff",-43.3639457710356,-22.8636323398468
"89a8a06090fffff",-43.3669796446996,-22.8620037042408
"89a8a060913ffff",-43.3671292767871,-22.8682081392502
"89a8a060917ffff",-43.3701631566465,-22.8665795260174
"89a8a06091bffff",-43.3640205723842,-22.8667345598304
"89a8a060923ffff",-43.3730473233129,-22.8587461798327
"89a8a060927ffff",-43.3760811281712,-22.85711729149
"89a8a06092bffff",-43.369938666036,-22.8572725459345
"89a8a06092fffff",-43.3729724793422,-22.8556436884175
"89a8a060933ffff",-43.3731221680306,-22.8618485599714
"89a8a060937ffff",-43.3761559873393,-22.8602197246611
"89a8a06093bffff",-43.3700134954345,-22.8603749840626
"89a8a060943ffff",-43.3578031836194,-22.8637871334282
"89a8a060947ffff",-43.3608370884523,-22.8621586129254
"89a8a06094bffff",-43.3546944995241,-22.8623132865733
"89a8a06094fffff",-43.3577284126945,-22.8606847970572
"89a8a060953ffff",-43.3578779552487,-22.8668893582932
"89a8a060957ffff",-43.3609118744907,-22.8652608911869
"89a8a06095bffff",-43.3547692559404,-22.865415569658
"89a8a060963ffff",-43.363796170676,-22.8574275651066
"89a8a060967ffff",-43.3668300153569,-22.8557988227652
"89a8a06096bffff",-43.360687518519,-22.8559537220486
"89a8a06096fffff",-43.3637213715637,-22.8543250104645
"89a8a060973ffff",-43.3638709703347,-22.8605300082946
